index,factoid_ID,pers_ID,pers_name,alternative_names,event_type,event_after-date,event_before-date,event_start,event_end,event_date,pers_title,pers_function,place_name,inst_name,rel_pers,source_quotations,additional_info,comment,info_dump,source
5222,5996,OCR,Johann Adam Goetz,NaN,Promotion,1732-06-23,NaN,1731-07-09 # 1732,1731-07-09 # 1732,NaN,NaN,Promovend,NaN,NaN,NaN,NaN,"am 9.7.1731 def. pro 1. Laurea, 4.6. 1732 Prüfung pro 2. Laurea, 23.6.1732 def., 1.9.1732 zum Baccalaureus bibl. et form, promoviert",NaN,NaN," Praetorius, Professoren, S.137; 
 RR I 9r; 
 RPh 131v, 134v, 151r, 162v, 169v, 177v, 185v; 
 RTh 27r; 
 Prot, theol. Fak.1731, Bl. 37b; 
 1732, Bl.38b, 39b; 
 Senatsprot. II, Bl. 8v; 
 Hofkal.1741, S.66; 
 1745, S.62; 
 1747, S. 19 u.67) 
"
5223,5994,OCR,Johann Adam Goetz,NaN,Studium,NaN,NaN,1728 # 1729,1728 # 1729,NaN,"bacc., phil./mag., phil.",Student,"Mainz, Eltville am Rhein",Universität Mainz,NaN,NaN,"Eltville Studium in Mainz, 1728 bacc. phil., 12.7. 1729 mag. phil.",NaN,NaN," Praetorius, Professoren, S.137; 
 RR I 9r; 
 RPh 131v, 134v, 151r, 162v, 169v, 177v, 185v; 
 RTh 27r; 
 Prot, theol. Fak.1731, Bl. 37b; 
 1732, Bl.38b, 39b; 
 Senatsprot. II, Bl. 8v; 
 Hofkal.1741, S.66; 
 1745, S.62; 
 1747, S. 19 u.67) 
"
5224,5994,OCR,Johann Adam Goetz,NaN,Studium,NaN,NaN,1728 # 1729,1728 # 1729,NaN,"bacc., phil./mag., phil.",Student,"Mainz, Eltville am Rhein",Universität Mainz,NaN,NaN,"Eltville Studium in Mainz, 1728 bacc. phil., 12.7. 1729 mag. phil.",NaN,NaN," Praetorius, Professoren, S.137; 
 RR I 9r; 
 RPh 131v, 134v, 151r, 162v, 169v, 177v, 185v; 
 RTh 27r; 
 Prot, theol. Fak.1731, Bl. 37b; 
 1732, Bl.38b, 39b; 
 Senatsprot. II, Bl. 8v; 
 Hofkal.1741, S.66; 
 1745, S.62; 
 1747, S. 19 u.67) 
"
5225,reconstruction,OCR,Johann Adam Goetz,NaN,Studium,NaN,NaN,1734 # 1735-11-29,NaN,1734 # 1735-11-29,NaN,Assessor,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,1734 wurde er als Assessor zur Artistenfakultät in Mainz angenommen und am 29.11.1735 zum Concilium majus zugelassen,NaN,NaN," Praetorius, Professoren, S.137; 
 RR I 9r; 
 RPh 131v, 134v, 151r, 162v, 169v, 177v, 185v; 
 RTh 27r; 
 Prot, theol. Fak.1731, Bl. 37b; 
 1732, Bl.38b, 39b; 
 Senatsprot. II, Bl. 8v; 
 Hofkal.1741, S.66; 
 1745, S.62; 
 1747, S. 19 u.67) 
"
5227,5997,OCR,Johann Adam Goetz,NaN,Zulassung,NaN,NaN,1734 # 1735-11-29,1734 # 1735-11-29,NaN,NaN,Assessor,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,1734 wurde er als Assessor zur Artistenfakultät in Mainz angenommen und am 29.11.1735 zum Concilium majus zugelassen,NaN,NaN," Praetorius, Professoren, S.137; 
 RR I 9r; 
 RPh 131v, 134v, 151r, 162v, 169v, 177v, 185v; 
 RTh 27r; 
 Prot, theol. Fak.1731, Bl. 37b; 
 1732, Bl.38b, 39b; 
 Senatsprot. II, Bl. 8v; 
 Hofkal.1741, S.66; 
 1745, S.62; 
 1747, S. 19 u.67) 
"
5297,2446,OCR,Johann Antzmann,Anzmann,Studium,NaN,NaN,1772-09-07 # 1773,1772-09-07 # 1773,NaN,"bacc., phil./mag., phil.",Student,Mainz,Universität Mainz],NaN,NaN,"Studium in Mainz, 7.9.1772 bacc. phil., 6.9. 1773 mag. phil.",NaN,NaN," Praetorius, Professoren, S.100; 
 RR II 131, 292, 333, 338; 
 RPh 286r, 288r; 
 Prot. jur. Fac., B1.95v, 97r, 99r; 
 StAD VI,1/6,4 Fo. lllr, lllv; 
 Hofkal.1791, S.177; 
 Waldmann, S.77 f.; 
 Mundt, Verzeichnis 1, Nr.510; 
 Bockenheimer, S.27 gibt an: * 24.6.1753) 
"
5330,1091,OCR,Johann Baptist (Wendel) Heckmann,NaN,Funktionsausübung,1708 # 1708 # 1710,1710 # 1709 # 1711,NaN,NaN,NaN,NaN,Lehrer,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"1708-1710 Assessor der Artistenfakultät in Mainz, er lehrte 1708-1709 Moral und 1710-1711 Polemik",NaN,NaN," Praetorius, Professoren, S.95 u. 136; 
 RPh 62r, 66r; 
 RTh 22r, 26r, 29v; 
 Cat. Jes.1730, S.61 Nr.l; 
 Krafft, Jesuiten, S.335; 
 Reindl, S.91; 
 Weber, S.610; 
 Verzeichnis theol. Fak., S.5; 
 Hofkal.1741, S.63; 
 Brück, Theol. Fak., S.153, 156) 
"
5331,1097,OCR,Johann Baptist (Wendel) Heckmann,NaN,Funktionsausübung,1728 # 1736,1729 # 1737,NaN,NaN,NaN,NaN,Dekan,Mainz,"Universität Mainz, Theologische Fakultät",NaN,NaN,1728-1729 und 1736-1737 war er wiederum Dekan der Theologischen Fakultät in Mainz,NaN,NaN," Praetorius, Professoren, S.95 u. 136; 
 RPh 62r, 66r; 
 RTh 22r, 26r, 29v; 
 Cat. Jes.1730, S.61 Nr.l; 
 Krafft, Jesuiten, S.335; 
 Reindl, S.91; 
 Weber, S.610; 
 Verzeichnis theol. Fak., S.5; 
 Hofkal.1741, S.63; 
 Brück, Theol. Fak., S.153, 156) 
"
5339,3381,OCR,Johann Baptist Horix,NaN,Funktionsausübung,1759-02-20,NaN,1758 # 1758-11-24,1758 # 1758-11-24,NaN,NaN,Sonstiges,NaN,NaN,NaN,NaN,"1758 kam er mit der Zensur in Konflikt und erhielt Lehrverbot, das von Erthal am 24.11.1758 ausgesprochen, aber unter dem 20.2.1759 modifiziert wurde",NaN,NaN," Praetorius, Professoren, S.99; 
 RPh 197v, 200r; 
 Prot. jur. Fac., B1.82v, 84v, 86v; 
 RR I 156r; 
 StAD VI,1/8,3 Fo.27-29; 
 Mundt, Verzeichnis 1, Nr.6574, 16007, 16008; 
 Waldmann, S.42; 
 Hansen 1, S.48 Nr.47; 
 Meusel, Bd.6, S.110-115; 
 Schmidt-Scharff, S.303; 
 Gutachten des Johann Baptist von Horix mit Einleitung zur Person, in: Leo Just und Helmut Mathy, Die Universität Mainz, Trautheim-Mainz 1965, S.83 ff.; 
 ADB 13, S.127 f.; 
 Pick, Reichsstaatsrecht, S.277-308) 
"
5340,3381,OCR,Johann Baptist Horix,NaN,Funktionsausübung,1759-02-20,NaN,1758 # 1758-11-24,1758 # 1758-11-24,1758 # 1758-11-24,NaN,Sonstiges,NaN,NaN,NaN,NaN,"1758 kam er mit der Zensur in Konflikt und erhielt Lehrverbot, das von Erthal am 24.11.1758 ausgesprochen, aber unter dem 20.2.1759 modifiziert wurde",NaN,NaN," Praetorius, Professoren, S.99; 
 RPh 197v, 200r; 
 Prot. jur. Fac., B1.82v, 84v, 86v; 
 RR I 156r; 
 StAD VI,1/8,3 Fo.27-29; 
 Mundt, Verzeichnis 1, Nr.6574, 16007, 16008; 
 Waldmann, S.42; 
 Hansen 1, S.48 Nr.47; 
 Meusel, Bd.6, S.110-115; 
 Schmidt-Scharff, S.303; 
 Gutachten des Johann Baptist von Horix mit Einleitung zur Person, in: Leo Just und Helmut Mathy, Die Universität Mainz, Trautheim-Mainz 1965, S.83 ff.; 
 ADB 13, S.127 f.; 
 Pick, Reichsstaatsrecht, S.277-308) 
"
5347,reconstruction,OCR,Johann Baptist Horix,NaN,Funktionsausübung,NaN,NaN,1758 # 1758-11-24,NaN,1758 # 1758-11-24,NaN,Sonstiges,NaN,NaN,NaN,NaN,"1758 kam er mit der Zensur in Konflikt und erhielt Lehrverbot, das von Erthal am 24.11.1758 ausgesprochen, aber unter dem 20.2.1759 modifiziert wurde",NaN,NaN," Praetorius, Professoren, S.99; 
 RPh 197v, 200r; 
 Prot. jur. Fac., B1.82v, 84v, 86v; 
 RR I 156r; 
 StAD VI,1/8,3 Fo.27-29; 
 Mundt, Verzeichnis 1, Nr.6574, 16007, 16008; 
 Waldmann, S.42; 
 Hansen 1, S.48 Nr.47; 
 Meusel, Bd.6, S.110-115; 
 Schmidt-Scharff, S.303; 
 Gutachten des Johann Baptist von Horix mit Einleitung zur Person, in: Leo Just und Helmut Mathy, Die Universität Mainz, Trautheim-Mainz 1965, S.83 ff.; 
 ADB 13, S.127 f.; 
 Pick, Reichsstaatsrecht, S.277-308) 
"
5348,3388,OCR,Johann Baptist Horix,NaN,Funktionsausübung,NaN,NaN,1760 # 1763,1760 # 1763,NaN,NaN,Dekan,NaN,NaN,NaN,NaN,1760 und 1763 war er Dekan der Fakultät,NaN,NaN," Praetorius, Professoren, S.99; 
 RPh 197v, 200r; 
 Prot. jur. Fac., B1.82v, 84v, 86v; 
 RR I 156r; 
 StAD VI,1/8,3 Fo.27-29; 
 Mundt, Verzeichnis 1, Nr.6574, 16007, 16008; 
 Waldmann, S.42; 
 Hansen 1, S.48 Nr.47; 
 Meusel, Bd.6, S.110-115; 
 Schmidt-Scharff, S.303; 
 Gutachten des Johann Baptist von Horix mit Einleitung zur Person, in: Leo Just und Helmut Mathy, Die Universität Mainz, Trautheim-Mainz 1965, S.83 ff.; 
 ADB 13, S.127 f.; 
 Pick, Reichsstaatsrecht, S.277-308) 
"
5374,4244,OCR,Johann Baptist Joseph Dilenius,Dillenius,Funktionsausübung,NaN,NaN,1786 # 1822,1786 # 1822,NaN,NaN,Assessor,NaN,NaN,NaN,NaN,1786 war er Assessor der Fakultät und war als solcher bis zum Ende 1822 noch tätig,NaN,NaN," Praetorius, Professoren, S.133; 
 RR II 159; 
 Prot. med. Fak.1785, S.460, 462, 469; 
 Hofkal. 1790, S.173; 
 1794, S.177; 
 1797, S.134; 
 Matr. Würzburg, Nr.21552; 
 Krämer, S.63 f.) 
"
5446,287,OCR,Johann Bernhard Blöchinger,"Blechinger, Blochinger",Funktionsausübung,NaN,NaN,1725-12-31 # 1741,1725-12-31 # 1741,NaN,NaN,Kapitularherr,Mainz,Kollegiatstift St. Viktor Mainz,NaN,NaN,vom 31.12.1725-1741 Kanoniker an St. Viktor,NaN,NaN," Praetorius, Professoren, S.95; 
 RPh 50r; 
 RTh 13v, 14v, 18r; 
 Verzeichnis theol. Fak., S.10; 
 Prot, theol. Fak.1707, S.7, 8; 
 1709, S.10, 11; 
 Palzer, S.ll; 
 Hofkal.1741, S.64; 
 Severus PM, S.82; 
 Hansel, Anh., S.21) 
"
5470,1647,OCR,Johann Caspar Müller,NaN,Funktionsausübung,NaN,NaN,1803 # 1804,1803 # 1804,NaN,NaN,Pfarrer,"Amoeneburg, Marburg",NaN,NaN,NaN,"1803 Pfarrer in Amoeneburg, 1804 Pfarrer in Marburg",NaN,NaN," Praetorius, Professoren, S.96; 
 RR II 234; 
 RTh 74r; 
 Prot, theol. Fak.1784, Bl.90b, 92a; 
 Hofkal.1778, S.64; 
 1790, S.57, 169, 181; 
 1792, S.175; 
 1794, S.172, 183; 
 1797, S.131; 
 Schürmann, S.122; 
 H. Schmitt, S.56 f.)
"
5587,4438,OCR,Johann Christoph von Gudenus,NaN,Funktionsausübung,NaN,NaN,1699 # 1710,1699 # 1710,NaN,"Dr., med.",Sonstiges,Mainz,Universität Mainz],NaN,NaN,"Dr. med., wurde in der Zeit zwischen 1699 und 1710 in die Medizinische Fakultät in Mainz aufgenommen",NaN,NaN," Praetorius, Professoren, S.132; 
 RPh llr, 12v; 
 Aula hon., S.ll; 
 NDB 7, S.250; 
 Krämer, S.34, 65 hier: + 16.8.1712, so auch Prot, med. Fak.1711, S.241 u. 1712, S.249) 
"
5599,4437,OCR,Johann Christoph von Gudenus,NaN,Studium,NaN,NaN,1693-07-07 # 1694-07-07,1693-07-07 # 1694-07-07,NaN,"bacc., phil./mag., phil.",Student,Mainz,Universität Mainz],NaN,NaN,"studierte in Mainz, 7.7.1693 bacc. phil., 7.7.1694 mag. phil.",NaN,NaN," Praetorius, Professoren, S.132; 
 RPh llr, 12v; 
 Aula hon., S.ll; 
 NDB 7, S.250; 
 Krämer, S.34, 65 hier: + 16.8.1712, so auch Prot, med. Fak.1711, S.241 u. 1712, S.249) 
"
5635,3943,OCR,Johann Diether Weidmann,NaN,Funktionsausübung,NaN,NaN,1563 # 1566,1563 # 1566,NaN,NaN,Rektor,Mainz,Universität Mainz,NaN,NaN,1563 und 1566 war er Rektor der Mainzer Universität,NaN,NaN," Praetorius, Professoren, S.97; 
 Schrohe I, S.167; 
 Volk und Scholle 8, 1930, S.243 f.; 
 Pick, Reichsstaatsrecht, S.27; 
 Borg.B. 27.4. 1564, 2/72r) 
"
5655,3607,OCR,Johann Ernst Neusesser,genannt Leibeibacher,Funktionsausübung,1610-06-26,NaN,1610-06-05 # 1616,1610-06-05 # 1616,NaN,NaN,Kapitularherr,"Mainz, Regensburg",NaN,NaN,NaN,Regensburg vom 5.6.1610-1616 war er Kanoniker und Scholaster von St. Viktor in Mainz und erhielt am 26.6.1610 die Lektoralpfründe dieses Stifts von dem verstorbenen Jakob Campius,NaN,NaN," Praetorius, Professoren, S.98 hier: + P 20.7.1632; 
 Reg. Univ. Mog., S.6, 7, 12; 
 Hansel, Anh. S.131 hier: + 5.6.1637; 
 Pick, Reichsstaatsrecht, S.41, 60) i' i | ! 
"
5656,3607,OCR,Johann Ernst Neusesser,genannt Leibeibacher,Funktionsausübung,1610-06-26,NaN,1610-06-05 # 1616,1610-06-05 # 1616,NaN,NaN,Scholaster,"Mainz, Regensburg",NaN,NaN,NaN,Regensburg vom 5.6.1610-1616 war er Kanoniker und Scholaster von St. Viktor in Mainz und erhielt am 26.6.1610 die Lektoralpfründe dieses Stifts von dem verstorbenen Jakob Campius,NaN,NaN," Praetorius, Professoren, S.98 hier: + P 20.7.1632; 
 Reg. Univ. Mog., S.6, 7, 12; 
 Hansel, Anh. S.131 hier: + 5.6.1637; 
 Pick, Reichsstaatsrecht, S.41, 60) i' i | ! 
"
5660,reconstruction,OCR,Johann Ernst Neusesser,genannt Leibeibacher,Funktionsausübung,NaN,NaN,1612 # 1616,NaN,1612 # 1616,NaN,Rektor,NaN,Universität Mainz,NaN,NaN,"1612 Rektor der Universität, er gab 1616 seine Professur auf, übernahm sie aber wieder ab 13.8.1622",NaN,NaN," Praetorius, Professoren, S.98 hier: + P 20.7.1632; 
 Reg. Univ. Mog., S.6, 7, 12; 
 Hansel, Anh. S.131 hier: + 5.6.1637; 
 Pick, Reichsstaatsrecht, S.41, 60) i' i | ! 
"
5662,3609,OCR,Johann Ernst Neusesser,genannt Leibeibacher,Funktionsausübung,NaN,NaN,1611 # 1613 # 1626,1611 # 1613 # 1626,NaN,Dr.,Jurist,Mainz,Universität Mainz],NaN,NaN,"Dr. jur., 1611, 1613 und 1626 als Assessor der Juristischen Fakultät in Mainz genannt",NaN,NaN," Praetorius, Professoren, S.98 hier: + P 20.7.1632; 
 Reg. Univ. Mog., S.6, 7, 12; 
 Hansel, Anh. S.131 hier: + 5.6.1637; 
 Pick, Reichsstaatsrecht, S.41, 60) i' i | ! 
"
5754,992,OCR,Johann Friedrich Haaber,NaN,Funktionsausübung,1753 # 1761,1754 # 1762,1748,1748,NaN,NaN,Dekan,Mainz,"Universität Mainz, Theologische Fakultät",NaN,NaN,"ab August 1748 Assessor der Theologischen Fakultät in Mainz, 1753-1754 und 1761-1762 deren Dekan",NaN,NaN," Praetorius, Professoren, S.95; 
 RR I 73v, 92r, 92v, 163r; 
 RPh 119r, 123r; 
 RTh 25v, 26r, 40r, 46v; 
 Prot, theol. Fak.1728, Bl. 36a; 
 1730, Bl.37a; 
 1733, Bl.40a; 
 1744, Bl. 49a; 
 1748, Bl.53b; 
 1753, Bl.57a; 
 1761, Bl. 65b; 
 Necr. Barth., S.108; 
 Brück, Theol. Fak. S.29 Anm. 17 und S.154; 
 Hofkal.1745, S.13; 
 Schrohe, Aufsätze und Nachweise, S.67 f.) 
"
5783,4679,OCR,Johann Friedrich Michael,NaN,Rezeption,NaN,NaN,1663 # 1663-09-04,1663 # 1663-09-04,1663 # 1663-09-04,NaN,Mitglied,Mainz,"Universität Mainz, Medizinische Fakultät",NaN,NaN,am 30.6. 1663 und 4.9.1663 bat er in Mainz um Aufnahme zur Medizinischen Fakultät,NaN,NaN," Praetorius, Professoren, S.132; 
 Prot. med. Fak. 1663, S.121, 126; 
 1664, S.162; 
 1666, S.163; 
 Reg. Univ. Mog., S.27; 
 Matr. Würzburg, Nr.4941; 
 Krämer, S.20) 
"
5794,reconstruction,OCR,Johann Friedrich Michael,NaN,Mitgliedschaft,NaN,NaN,1663 # 1663-09-04,NaN,1663 # 1663-09-04,NaN,Mitglied,Mainz,"Universität Mainz, Medizinische Fakultät",NaN,NaN,am 30.6. 1663 und 4.9.1663 bat er in Mainz um Aufnahme zur Medizinischen Fakultät,NaN,NaN," Praetorius, Professoren, S.132; 
 Prot. med. Fak. 1663, S.121, 126; 
 1664, S.162; 
 1666, S.163; 
 Reg. Univ. Mog., S.27; 
 Matr. Würzburg, Nr.4941; 
 Krämer, S.20) 
"
5824,6309,OCR,Johann Friedrich von Lasser,NaN,Funktionsausübung,1734,1769,1727 # 1728-07-03,1727 # 1728-07-03,NaN,NaN,Domizellar,Mainz,Kollegiatstift Liebfrauen Mainz,NaN,NaN,"1727 Domizellar, ab 3.7.1728 Kapitular und 1734-1769 Cantor an Liebfrauen in Mainz",NaN,NaN," Praetorius, Professoren, S.137; 
 RPh 114r, 118r, 143v, 145r, 147r, 205v; 
 Prot, theol. Fak.1728, Bl.35b; 
 1729, Bl.36b; 
 1730, Bl. 37a; 
 1748, Bl.52b; 
 Hofkal.1745, S.10; 
 1763, S.17; 
 1769, S.19; 
 Brück, Theol. Fak., S.7; 
 Dürr, S.54 u. 74) 
"
5825,6309,OCR,Johann Friedrich von Lasser,NaN,Funktionsausübung,1734,1769,1727 # 1728-07-03,1727 # 1728-07-03,NaN,NaN,Kapitularherr,Mainz,Kollegiatstift Liebfrauen Mainz,NaN,NaN,"1727 Domizellar, ab 3.7.1728 Kapitular und 1734-1769 Cantor an Liebfrauen in Mainz",NaN,NaN," Praetorius, Professoren, S.137; 
 RPh 114r, 118r, 143v, 145r, 147r, 205v; 
 Prot, theol. Fak.1728, Bl.35b; 
 1729, Bl.36b; 
 1730, Bl. 37a; 
 1748, Bl.52b; 
 Hofkal.1745, S.10; 
 1763, S.17; 
 1769, S.19; 
 Brück, Theol. Fak., S.7; 
 Dürr, S.54 u. 74) 
"
5843,5197,OCR,Johann Friedrich von Pfeiffer,NaN,Funktionsausübung,NaN,NaN,1741 # 1747 # 1750,1741 # 1747 # 1750,NaN,NaN,Direktor,NaN,NaN,NaN,NaN,"zunächst verschrieb er sich dem Soldatenhandwerk, nahm an der Schlacht bei Mollwitz 1741 teil, war dann im Zivildienst zwischen 1747 und 1750 als Direktor in der Kurmark tätig",NaN,NaN," Praetorius, Professoren, S.139; 
 Prot. phil. Fak., S.99; 
 StAD VI,1/25,1 Fo.28v; 
 Anton Felix Napp-Zinn, Johann Friedrich von Pfeiffer und die Kameralwissenschaften an der Universität Mainz, Wiesbaden 1955, S.19-22; 
 H. Mathy, Die Universität Mainz 1477-1977, Mainz 1977, S.153-157) 
"
5844,5197,OCR,Johann Friedrich von Pfeiffer,NaN,Funktionsausübung,NaN,NaN,1741 # 1747 # 1750,1741 # 1747 # 1750,NaN,NaN,Soldat,NaN,NaN,NaN,NaN,"zunächst verschrieb er sich dem Soldatenhandwerk, nahm an der Schlacht bei Mollwitz 1741 teil, war dann im Zivildienst zwischen 1747 und 1750 als Direktor in der Kurmark tätig",NaN,NaN," Praetorius, Professoren, S.139; 
 Prot. phil. Fak., S.99; 
 StAD VI,1/25,1 Fo.28v; 
 Anton Felix Napp-Zinn, Johann Friedrich von Pfeiffer und die Kameralwissenschaften an der Universität Mainz, Wiesbaden 1955, S.19-22; 
 H. Mathy, Die Universität Mainz 1477-1977, Mainz 1977, S.153-157) 
"
5848,5199,OCR,Johann Friedrich von Pfeiffer,NaN,Funktionsausübung,NaN,NaN,1778 # 1781,1778 # 1781,NaN,NaN,Sonstiges,"Hanau, Mainz, Offenbach",Universität Mainz,NaN,NaN,"seit 1778 lebte er in Hanau, ging 1781 nach Offenbach, wo ihn im folgenden Jahr der Ruf an die Mainzer Universität erreichte",NaN,NaN," Praetorius, Professoren, S.139; 
 Prot. phil. Fak., S.99; 
 StAD VI,1/25,1 Fo.28v; 
 Anton Felix Napp-Zinn, Johann Friedrich von Pfeiffer und die Kameralwissenschaften an der Universität Mainz, Wiesbaden 1955, S.19-22; 
 H. Mathy, Die Universität Mainz 1477-1977, Mainz 1977, S.153-157) 
"
5857,5193,OCR,Johann Friedrich von Pfeiffer,NaN,Taufe,1717 # 7.10.1717,1719,NaN,NaN,NaN,NaN,Kind,Berlin,NaN,NaN,NaN,die Kirchenbücher von Berlin in den Jahren 1717-1719 enthalten nur die Eintragung der Taufe von Johann Friedrich Pfeiffer unter dem 7.10.1717 in St. Marien,NaN,NaN," Praetorius, Professoren, S.139; 
 Prot. phil. Fak., S.99; 
 StAD VI,1/25,1 Fo.28v; 
 Anton Felix Napp-Zinn, Johann Friedrich von Pfeiffer und die Kameralwissenschaften an der Universität Mainz, Wiesbaden 1955, S.19-22; 
 H. Mathy, Die Universität Mainz 1477-1977, Mainz 1977, S.153-157) 
"
5882,reconstruction,OCR,Johann Friedrich Wüstefled,Wüstenfeld,Studium,NaN,NaN,1770 # 1770-12-31,NaN,1770 # 1770-12-31,NaN,Professor,Mainz,NaN,NaN,NaN,er bewarb sich in Mainz 1770 als ao. Professor der Rechtswissenschaft und zahlte am 31.12.1770 für die Zulassung zum Concilium majus 2 fl.,NaN,NaN," Praetorius, Professoren, S.100; 
 RR II 91; 
 StAD VI,1/6,3 Fo.54, 61; 
 Prot. jur. Fac., Bl.91r; 
 Hofkal.1769, S.65; 
 1774, S.97; 
 1778, S.125; 
 1782, S.134; 
 1790, S.135, 171; 
 1794, S.23, 141, 175; 
 1797, S.18, 106) MEDIZINISCHE FAKULTÄT 
"
5884,4021,OCR,Johann Friedrich Wüstefled,Wüstenfeld,Zulassung,NaN,NaN,1770 # 1770-12-31,1770 # 1770-12-31,NaN,NaN,Professor,Mainz],Universität Mainz],NaN,NaN,er bewarb sich in Mainz 1770 als ao. Professor der Rechtswissenschaft und zahlte am 31.12.1770 für die Zulassung zum Concilium majus 2 fl.,NaN,NaN," Praetorius, Professoren, S.100; 
 RR II 91; 
 StAD VI,1/6,3 Fo.54, 61; 
 Prot. jur. Fac., Bl.91r; 
 Hofkal.1769, S.65; 
 1774, S.97; 
 1778, S.125; 
 1782, S.134; 
 1790, S.135, 171; 
 1794, S.23, 141, 175; 
 1797, S.18, 106) MEDIZINISCHE FAKULTÄT 
"
5905,1763,OCR,Johann Georg (Norbert) Nimis,NaN,Funktionsausübung,1798 # 1800,1800 # 1811,NaN,NaN,NaN,NaN,Sonstiges,Neustadt,NaN,NaN,NaN,1798-1800 Kommissar in Neustadt sowie von 1800-1811 mit Sitz in Haßloch,NaN,NaN," Praetorius, Professoren, S.96; 
 Palzer, S. 113; 
 RR II 85; 
 RPh 283v; 
 ESF-Mont-Tonnerre, Bl.518; 
 R. Schmitt, S.69 Nr.75; 
 Hansel, Anh. S.131; 
 Brück, Theol. Fak., S.90, Anm.33 und S.95 ff.) 
"
5921,1759,OCR,Johann Georg (Norbert) Nimis,NaN,Haft,1793 # 1795,1795 # 1796,NaN,NaN,NaN,NaN,Häftling,"Königstein, Paris",NaN,NaN,NaN,"1793-1795 Haft in Königstein, 1795-1796 Exil in Paris",NaN,NaN," Praetorius, Professoren, S.96; 
 Palzer, S. 113; 
 RR II 85; 
 RPh 283v; 
 ESF-Mont-Tonnerre, Bl.518; 
 R. Schmitt, S.69 Nr.75; 
 Hansel, Anh. S.131; 
 Brück, Theol. Fak., S.90, Anm.33 und S.95 ff.) 
"
5939,4389,OCR,Johann Georg Freysleben,NaN,Promotion,NaN,NaN,1734-02-04 # 1735-07-06,1734-02-04 # 1735-07-06,NaN,"Dr., med.",Promovend,Mainz,NaN,NaN,NaN,"er wurde am 4.2.1734 von Prof. Joh. Vogelmann, Joh.L. Schörly und Prof. Dünwald geprüft und am 6.7.1735 zum Dr. med. promoviert in Mainz",NaN,NaN," Praetorius, Professoren, S.133; 
 Prot. med. Fak.1734, S.l f.; 
 1735, S.10 f.; 
 1739, S.26; 
 Archiv des historischen Vereins von Unterfranken und Aschaffenburg 5,3, 1839, S.118; 
 Kirchenbuch von St. Bartholomäus in Frankfurt a.M. 1717/1753, Nr.1311) 
"
5946,879,OCR,Johann Georg Gaar,NaN,Funktionsausübung,1725 # 1731,1730 # 1732,NaN,NaN,NaN,NaN,Pfarrer,"Olm, Rauenthal",NaN,NaN,NaN,"1725-1730 war er Pfarrer in NiederOlm, 1731-1732 Pfarrer in Rauenthal",NaN,NaN," Praetorius, Professoren, S.95; 
 RPh 108r, HOv; 
 RTh 24r, 26v; 
 Prot, theol. Fak.1725, Bl.32b; 
 1726, Bl.33a; 
 1727, Bl.34a, 34b; 
 HDM, S.121; 
 Zaun, Rheingau, S.118; 
 Cat. Jes. 1737, S.45 Nr.14; 
 De Back.-Som. III, Sp. 1073/75 und XI; 
 Hofkal.1758, S.66) 
"
5950,878,OCR,Johann Georg Gaar,NaN,Promotion,NaN,NaN,1727 # 1729-06-06,1727 # 1729-06-06,NaN,"Dr., theol.",Promovend,NaN,NaN,NaN,NaN,am 31.3. 1727 wurde er zum Baccalaureus bibl. et formatus und am 6.6.1729 zum Dr. theol. promoviert,NaN,NaN," Praetorius, Professoren, S.95; 
 RPh 108r, HOv; 
 RTh 24r, 26v; 
 Prot, theol. Fak.1725, Bl.32b; 
 1726, Bl.33a; 
 1727, Bl.34a, 34b; 
 HDM, S.121; 
 Zaun, Rheingau, S.118; 
 Cat. Jes. 1737, S.45 Nr.14; 
 De Back.-Som. III, Sp. 1073/75 und XI; 
 Hofkal.1758, S.66) 
"
5951,878,OCR,Johann Georg Gaar,NaN,Promotion,NaN,NaN,1727 # 1729-06-06,1727 # 1729-06-06,NaN,"Dr., theol.",Promovend,NaN,NaN,NaN,NaN,am 31.3. 1727 wurde er zum Baccalaureus bibl. et formatus und am 6.6.1729 zum Dr. theol. promoviert,NaN,NaN," Praetorius, Professoren, S.95; 
 RPh 108r, HOv; 
 RTh 24r, 26v; 
 Prot, theol. Fak.1725, Bl.32b; 
 1726, Bl.33a; 
 1727, Bl.34a, 34b; 
 HDM, S.121; 
 Zaun, Rheingau, S.118; 
 Cat. Jes. 1737, S.45 Nr.14; 
 De Back.-Som. III, Sp. 1073/75 und XI; 
 Hofkal.1758, S.66) 
"
5952,877,OCR,Johann Georg Gaar,NaN,Studium,NaN,NaN,1722 # 1723-07-06,1722 # 1723-07-06,NaN,"bacc., phil./mag., phil.",Student,Mainz,Universität Mainz],NaN,NaN,"er studierte in Mainz, 1722 bacc. phil., 6.7.1723 mag. phil.",NaN,NaN," Praetorius, Professoren, S.95; 
 RPh 108r, HOv; 
 RTh 24r, 26v; 
 Prot, theol. Fak.1725, Bl.32b; 
 1726, Bl.33a; 
 1727, Bl.34a, 34b; 
 HDM, S.121; 
 Zaun, Rheingau, S.118; 
 Cat. Jes. 1737, S.45 Nr.14; 
 De Back.-Som. III, Sp. 1073/75 und XI; 
 Hofkal.1758, S.66) 
"
